3340	3002	3205	2649	3006	2459	2589	2695	2866	3032	2410	2556	2721	2825	2980	2466	2435	2718	2008	2120	2190	2509	2258	1829	1940	2072	1673	1721	2006	1472	1478	1393	1301	1107	1126	1125	971	956	784	600	656	683	895	455	287	214	873	214	572	0	406	971	714	391	1719	1407	1768	1429	1823	1530	1174	1395	3088	3086	2547	2743	4431	5178	4978	4587	4201	4135	4506	4277	4121	3864	4614	3761	3880	4900	4053	3772	3753	4917	4596	4331	4072	3552	3633	4839	4619	4265	3882	3655	3510	3420	3321	4666	3750	4274	4020	3602	3175	3755	3314	4095	4122	3343	3331	3209	5163	5252	5018	4849	4708	4314	3629	3412	3346	3138	3064	3069	2881	2691	1694	2453	570	251	463	781	960	524	712	812	1036	1015	839	786	783	891	890	917	1004	902	1298	1267	1172	1120	1173	1302	1659	1423	1434	1338	1543	1518	1663	1960	1636	1687	1661	1961	1869	1925	1825	1839	2031	2054	2172	2185	2227	2208	2362	2220	2449	2296	2529	2661	2532	2515	2427	2544	2583	2943	2997	2912	2907	2933	3028	3051	3146	3048	3228	3147	3171	3181	3194	3238	3292	3184	3414	3579	3514	3357	3381	3269	3466	3498	3571	3597	3708	3789	3884	4281	4247	4079	3947	4102	4107	4412	1911	2068	4010	3727
3403	3061	3234	2756	3039	2573	2666	2746	2884	3025	2517	2622	2755	2840	2968	2529	2452	2686	2130	2181	2228	2479	2236	1932	1985	2070	1798	1797	1967	1668	1586	1561	1418	1337	1269	1205	1243	1095	977	891	895	771	1285	825	629	344	1278	615	977	406	0	1304	1059	530	2030	1707	2132	1779	2200	1909	1526	1789	3378	3376	2733	2986	4685	5488	5292	4869	4428	4351	4804	4553	4375	4064	4925	3950	4127	5233	4331	4011	3988	5253	4920	4641	4362	3749	3872	5183	4959	4592	4181	3927	3753	3641	3509	5015	4082	4613	4347	3894	3403	4070	3600	4434	4462	3652	3639	3390	5485	5578	5312	5119	4957	4552	3784	3579	3478	3274	3227	3178	3013	2838	1893	2561	348	527	786	1132	1250	437	498	451	794	785	665	653	744	852	858	984	1118	1132	1555	1477	1237	1131	1043	1095	1438	1335	1432	1564	1730	1647	1809	2066	1707	1604	1538	1814	1762	1863	1814	1889	2080	2204	2291	2172	2171	2087	2296	2249	2515	2412	2639	2683	2555	2499	2382	2489	2483	2793	2886	2864	2862	2937	3088	3110	3203	3034	3221	3115	3123	3133	3100	3115	3157	3025	3264	3452	3407	3279	3322	3300	3474	3485	3534	3557	3645	3701	3744	4147	4120	3966	3885	4020	4010	4295	2054	2163	4347	3881
2718	2405	2658	1972	2464	1782	1980	2134	2366	2577	1751	1975	2197	2337	2539	1899	1975	2344	1360	1598	1713	2151	1915	1257	1482	1704	1078	1234	1739	743	977	764	844	427	693	856	254	657	525	422	476	776	365	526	689	960	603	787	609	971	1304	0	258	815	751	455	844	481	942	673	239	665	2124	2122	1723	1825	3486	4207	4008	3624	3284	3232	3538	3319	3179	2985	3643	2899	2945	3934	3093	2846	2831	3953	3627	3360	3106	2682	2709	3880	3657	3296	2913	2700	2581	2518	2469	3711	2783	3311	3051	2636	2269	2784	2351	3132	3159	2372	2361	2371	4193	4283	4050	3892	3767	3386	2821	2590	2588	2379	2259	2366	2141	1931	915	1788	1540	1108	1088	1113	1405	1486	1683	1751	2006	1984	1803	1743	1701	1799	1793	1738	1758	1504	1732	1815	1957	1966	2110	2264	2621	2324	2262	1836	2087	2169	2270	2605	2361	2572	2576	2884	2767	2784	2636	2577	2756	2613	2778	2982	3068	3107	3210	2963	3126	2900	3128	3392	3268	3301	3251	3375	3457	3853	3874	3725	3718	3679	3690	3714	3807	3815	3982	3935	3977	3987	4051	4122	4185	4098	4319	4464	4380	4196	4197	3967	4194	4253	4356	4386	4525	4632	4776	5164	5125	4946	4758	4934	4955	5278	1228	1475	3046	2920
2881	2559	2799	2146	2602	1954	2133	2274	2491	2691	1917	2119	2327	2458	2648	2038	2083	2431	1516	1717	1821	2231	1986	1384	1578	1778	1207	1332	1784	908	1067	890	908	542	732	852	354	634	448	224	331	637	335	268	435	718	513	529	403	714	1059	258	0	599	1009	708	1074	721	1152	866	467	795	2382	2380	1941	2072	3741	4465	4265	3882	3531	3476	3796	3576	3433	3222	3901	3132	3197	4187	3351	3096	3080	4205	3882	3618	3364	2917	2958	4130	3908	3552	3172	2956	2831	2761	2698	3960	3037	3563	3306	2894	2513	3042	2609	3384	3411	2630	2619	2596	4449	4538	4308	4149	4020	3637	3039	2811	2790	2581	2473	2551	2335	2130	1107	1956	1284	852	851	925	1213	1227	1425	1503	1748	1726	1545	1485	1446	1545	1539	1494	1523	1288	1553	1616	1720	1721	1854	2006	2363	2072	2021	1647	1894	1957	2067	2398	2137	2323	2323	2630	2517	2539	2399	2352	2535	2424	2581	2749	2827	2857	2968	2740	2916	2704	2934	3173	3047	3071	3014	3136	3212	3601	3628	3491	3484	3458	3485	3510	3603	3590	3760	3706	3745	3754	3809	3875	3937	3846	4069	4218	4137	3958	3963	3756	3978	4031	4128	4158	4291	4393	4529	4918	4880	4703	4526	4697	4716	5036	1392	1615	3299	3137
2959	2619	2817	2279	2619	2092	2210	2310	2477	2641	2040	2174	2333	2435	2589	2083	2045	2327	1642	1736	1802	2118	1868	1455	1552	1681	1307	1339	1616	1145	1104	1047	928	807	763	740	719	589	449	393	370	293	895	450	284	218	976	421	701	391	530	815	599	0	1513	1188	1658	1295	1747	1464	1049	1387	2850	2848	2217	2457	4156	4964	4770	4340	3902	3827	4277	4023	3845	3544	4402	3434	3598	4719	3801	3482	3460	4741	4402	4118	3834	3230	3344	4677	4450	4076	3654	3397	3224	3116	2993	4512	3570	4104	3831	3366	2876	3548	3072	3926	3953	3129	3115	2876	4966	5061	4784	4588	4428	4024	3282	3071	2988	2782	2721	2701	2522	2339	1370	2083	840	641	819	1087	1310	855	995	978	1310	1297	1148	1113	1145	1256	1256	1304	1395	1280	1658	1645	1561	1501	1510	1601	1953	1780	1815	1710	1924	1908	2051	2350	2026	2047	2006	2298	2222	2293	2206	2229	2421	2440	2562	2567	2598	2557	2731	2608	2840	2686	2919	3049	2920	2896	2802	2917	2941	3281	3352	3287	3283	3318	3419	3442	3537	3431	3613	3526	3547	3557	3556	3589	3638	3518	3753	3929	3872	3725	3754	3658	3853	3881	3950	3975	4081	4154	4228	4629	4598	4435	4320	4469	4469	4767	1554	1693	3837	3380
2319	2056	2340	1579	2166	1413	1664	1850	2120	2355	1411	1690	1945	2105	2334	1640	1818	2220	1120	1444	1582	2066	1876	1142	1425	1684	1007	1223	1801	697	1063	837	1049	771	1021	1211	796	1114	1109	1140	1144	1378	983	1277	1434	1687	1199	1538	1324	1719	2030	751	1009	1513	0	326	462	399	632	610	595	823	1374	1371	1167	1127	2746	3461	3264	2873	2566	2528	2787	2570	2441	2307	2898	2240	2214	3206	2344	2124	2112	3228	2891	2614	2355	2019	1989	3168	2939	2563	2163	1954	1858	1823	1831	3007	2057	2593	2318	1885	1574	2041	1601	2415	2443	1625	1613	1753	3455	3549	3299	3144	3028	2658	2222	1983	2051	1854	1686	1904	1654	1440	662	1435	2286	1857	1816	1773	2059	2236	2431	2481	2755	2734	2554	2494	2450	2545	2538	2470	2474	2194	2350	2468	2676	2699	2860	3015	3372	3066	2987	2470	2723	2841	2921	3260	3052	3309	3321	3629	3507	3511	3351	3267	3439	3232	3412	3688	3788	3846	3931	3649	3781	3530	3749	4067	3946	3999	3964	4089	4187	4592	4602	4430	4421	4357	4329	4354	4444	4501	4660	4629	4678	4687	4772	4852	4919	4838	5056	5193	5102	4908	4899	4620	4858	4929	5045	5076	5226	5344	5508	5892	5850	5667	5456	5640	5669	5998	982	1271	2325	2318
2373	2080	2351	1621	2165	1438	1665	1838	2092	2319	1420	1676	1918	2071	2289	1611	1743	2137	1066	1359	1490	1963	1750	1026	1295	1545	862	1065	1632	508	856	615	799	461	734	927	470	806	785	819	819	1056	753	975	1121	1365	989	1235	1058	1407	1707	455	708	1188	326	0	625	334	779	624	375	767	1681	1679	1303	1371	3033	3781	3585	3180	2829	2778	3102	2871	2725	2536	3218	2454	2490	3531	2646	2391	2376	3554	3215	2935	2665	2236	2254	3493	3265	2888	2478	2250	2126	2065	2029	3333	2383	2919	2643	2195	1816	2363	1907	2741	2769	1945	1932	1936	3779	3873	3613	3443	3313	2931	2395	2160	2183	1977	1838	1989	1752	1537	582	1452	1971	1560	1542	1542	1833	1928	2118	2158	2441	2422	2245	2188	2154	2253	2246	2193	2211	1948	2146	2245	2410	2422	2561	2707	3065	2779	2717	2258	2511	2607	2700	3037	2807	3028	3031	3338	3223	3239	3089	3022	3199	3031	3203	3433	3522	3563	3664	3408	3560	3323	3547	3833	3710	3750	3703	3827	3913	4308	4329	4176	4168	4122	4118	4142	4234	4261	4425	4383	4427	4436	4505	4577	4641	4553	4775	4919	4835	4649	4647	4401	4632	4695	4803	4833	4975	5085	5232	5619	5580	5400	5208	5385	5408	5733	924	1205	2651	2492
2760	2508	2794	2028	2623	1869	2122	2310	2581	2817	1869	2151	2406	2567	2796	2102	2279	2681	1581	1903	2041	2524	2328	1593	1874	2131	1447	1660	2236	1112	1472	1234	1424	1065	1352	1545	1008	1401	1333	1266	1315	1600	899	1314	1504	1792	1049	1562	1265	1768	2132	844	1074	1658	462	625	0	368	170	284	610	517	1509	1507	1581	1434	2909	3476	3268	2967	2792	2779	2843	2690	2618	2597	2913	2553	2415	3154	2465	2349	2345	3167	2867	2637	2441	2332	2221	3079	2864	2534	2230	2107	2088	2104	2173	2903	2012	2522	2291	1985	1863	2060	1731	2344	2369	1678	1672	2112	3434	3514	3356	3262	3194	2861	2584	2344	2451	2262	2075	2334	2081	1869	1115	1891	2334	1848	1743	1613	1877	2252	2465	2572	2781	2756	2564	2494	2417	2501	2491	2382	2356	2047	2123	2270	2556	2610	2827	3012	3363	2996	2873	2253	2502	2652	2710	3046	2883	3220	3255	3564	3421	3397	3213	3094	3253	2985	3175	3530	3655	3754	3799	3464	3561	3287	3496	3864	3749	3827	3815	3941	4068	4498	4479	4265	4254	4155	4086	4111	4199	4307	4456	4444	4504	4512	4630	4731	4805	4746	4952	5068	4963	4751	4727	4388	4637	4720	4852	4885	5049	5184	5387	5759	5713	5521	5273	5469	5509	5850	1442	1732	2263	2676
2669	2388	2664	1920	2482	1743	1979	2156	2416	2645	1730	1995	2241	2396	2617	1934	2074	2469	1391	1690	1823	2297	2083	1359	1628	1878	1196	1397	1961	841	1181	939	1106	718	1012	1202	643	1044	966	903	948	1233	610	975	1156	1437	810	1230	968	1429	1779	481	721	1295	399	334	368	0	489	291	255	450	1724	1722	1550	1524	3114	3766	3563	3215	2953	2920	3111	2922	2813	2704	3202	2638	2593	3472	2696	2509	2499	3489	3173	2921	2691	2417	2375	3410	3190	2841	2490	2316	2243	2218	2229	3239	2323	2845	2596	2226	1970	2343	1952	2667	2693	1941	1932	2149	3740	3826	3625	3497	3399	3039	2618	2379	2436	2235	2076	2270	2024	1809	907	1759	1999	1533	1460	1387	1669	1929	2136	2224	2456	2432	2245	2178	2116	2207	2198	2111	2104	1814	1954	2077	2306	2341	2528	2700	3054	2718	2620	2075	2328	2452	2528	2867	2668	2953	2975	3284	3152	3146	2977	2883	3051	2835	3016	3308	3416	3490	3560	3262	3388	3133	3352	3676	3557	3616	3587	3713	3820	4236	4235	4049	4040	3967	3933	3957	4048	4113	4270	4243	4295	4304	4398	4486	4555	4483	4697	4826	4730	4530	4517	4225	4465	4538	4658	4689	4842	4965	5142	5522	5479	5293	5071	5258	5290	5624	1249	1533	2582	2713
2921	2673	2960	2193	2790	2035	2290	2478	2749	2986	2037	2319	2575	2736	2965	2271	2448	2851	1751	2072	2210	2693	2496	1761	2041	2298	1613	1825	2401	1274	1633	1393	1577	1204	1496	1687	1130	1533	1450	1356	1418	1713	934	1375	1571	1865	1049	1612	1293	1823	2200	942	1152	1747	632	779	170	489	0	293	703	482	1582	1580	1736	1560	2977	3488	3277	3010	2883	2877	2873	2745	2692	2709	2929	2672	2500	3144	2522	2441	2441	3153	2868	2657	2485	2453	2318	3055	2846	2536	2270	2178	2185	2216	2304	2873	2013	2508	2295	2039	1980	2085	1799	2332	2356	1720	1717	2249	3433	3508	3384	3312	3262	2943	2720	2481	2599	2413	2221	2492	2238	2027	1284	2058	2381	1881	1755	1593	1844	2289	2507	2633	2818	2791	2597	2523	2435	2514	2503	2380	2343	2025	2068	2226	2541	2605	2842	3037	3384	2997	2857	2201	2445	2609	2656	2989	2846	3211	3255	3563	3414	3378	3186	3054	3207	2915	3109	3494	3628	3743	3771	3417	3499	3218	3422	3809	3696	3784	3781	3908	4045	4483	4453	4223	4212	4099	4015	4039	4126	4254	4399	4395	4458	4467	4597	4705	4782	4731	4933	5041	4930	4712	4682	4320	4572	4661	4798	4832	5002	5143	5360	5727	5679	5485	5223	5423	5467	5812	1612	1902	2254	2810
2925	2653	2933	2180	2754	2008	2251	2432	2694	2925	2000	2270	2519	2676	2899	2212	2361	2757	1673	1977	2111	2586	2374	1649	1919	2169	1486	1688	2251	1131	1470	1229	1389	989	1284	1470	885	1298	1193	1077	1147	1449	641	1084	1280	1576	770	1319	1003	1530	1909	673	866	1464	610	624	284	291	293	0	438	238	1790	1788	1776	1682	3191	3755	3546	3251	3066	3048	3126	2974	2898	2855	3193	2804	2692	3424	2749	2622	2617	3435	3141	2918	2725	2582	2493	3341	3129	2809	2514	2389	2360	2364	2412	3161	2286	2789	2566	2269	2120	2342	2014	2612	2637	1962	1956	2343	3708	3786	3639	3546	3476	3138	2814	2574	2658	2462	2288	2513	2264	2049	1190	2027	2089	1590	1471	1330	1593	1998	2215	2341	2527	2500	2306	2234	2149	2230	2220	2104	2075	1764	1841	1987	2275	2331	2558	2749	3098	2720	2591	1971	2220	2368	2427	2763	2599	2940	2979	3287	3142	3115	2929	2810	2969	2707	2896	3246	3371	3474	3515	3180	3280	3009	3220	3581	3466	3543	3530	3657	3785	4217	4195	3980	3970	3872	3809	3833	3922	4024	4174	4161	4220	4228	4346	4447	4522	4465	4670	4785	4679	4467	4443	4109	4356	4438	4569	4602	4765	4900	5104	5475	5429	5237	4989	5185	5225	5566	1531	1818	2533	2908
2740	2442	2707	1988	2517	1803	2022	2188	2434	2655	1781	2026	2262	2409	2622	1957	2065	2448	1411	1681	1806	2264	2036	1341	1590	1827	1166	1347	1884	810	1105	872	997	579	870	1049	451	866	755	657	715	1012	390	720	901	1184	619	976	730	1174	1526	239	467	1049	595	375	610	255	703	438	0	470	1958	1956	1677	1714	3340	4016	3814	3454	3160	3119	3357	3157	3036	2888	3452	2814	2809	3727	2931	2719	2706	3744	3426	3170	2932	2594	2583	3665	3445	3094	2734	2545	2453	2410	2393	3494	2577	3100	2849	2465	2161	2592	2186	2921	2948	2187	2177	2304	3993	4080	3870	3731	3622	3254	2766	2530	2558	2352	2211	2363	2126	1912	936	1815	1744	1283	1223	1183	1472	1676	1881	1970	2202	2179	1992	1927	1870	1962	1954	1877	1879	1600	1776	1884	2080	2107	2281	2449	2804	2478	2392	1891	2145	2252	2338	2676	2459	2718	2734	3043	2916	2917	2756	2674	2848	2662	2836	3093	3193	3255	3336	3057	3198	2956	3179	3478	3357	3405	3368	3493	3592	4001	4008	3836	3827	3768	3752	3777	3869	3910	4072	4036	4084	4093	4176	4258	4325	4248	4464	4599	4507	4313	4305	4039	4274	4341	4454	4485	4632	4749	4914	5297	5255	5071	4863	5046	5073	5403	1271	1541	2837	2863
3120	2838	3113	2370	2929	2193	2428	2603	2860	3086	2180	2441	2685	2838	3056	2378	2508	2898	1833	2123	2252	2719	2496	1786	2046	2288	1616	1806	2352	1257	1571	1334	1467	1049	1338	1513	909	1320	1185	1018	1110	1419	505	969	1169	1469	573	1182	840	1395	1789	665	795	1387	823	767	517	450	482	238	470	0	2026	2024	1990	1916	3426	3969	3759	3480	3304	3286	3349	3206	3135	3091	3410	3038	2930	3625	2982	2860	2855	3633	3350	3137	2954	2816	2731	3532	3325	3018	2741	2625	2598	2600	2642	3348	2495	2988	2777	2501	2356	2563	2248	2812	2837	2190	2185	2570	3915	3989	3861	3777	3712	3376	3041	2801	2874	2676	2509	2717	2471	2255	1349	2209	1938	1425	1281	1111	1366	1834	2056	2206	2360	2332	2136	2060	1964	2039	2027	1899	1861	1544	1606	1755	2059	2123	2368	2569	2912	2516	2375	1736	1984	2137	2193	2528	2371	2730	2775	3082	2932	2897	2707	2580	2737	2470	2659	3019	3148	3261	3292	2948	3043	2771	2982	3347	3232	3313	3304	3431	3564	4001	3973	3751	3740	3637	3571	3596	3684	3790	3939	3928	3988	3997	4120	4225	4302	4249	4452	4562	4453	4238	4212	3871	4120	4203	4335	4368	4533	4670	4881	5249	5202	5010	4757	4954	4995	5338	1691	1972	2736	3135
2090	2015	2283	1636	2198	1612	1839	2013	2266	2485	1665	1915	2134	2283	2500	1934	2214	2558	1715	1993	2108	2505	2438	1892	2115	2328	1882	2054	2520	1791	2062	1936	2151	2053	2214	2371	2136	2359	2416	2498	2483	2668	2334	2650	2802	3040	2526	2911	2688	3088	3378	2124	2382	2850	1374	1681	1509	1724	1582	1790	1958	2026	0	3	1108	599	1401	2122	1937	1499	1315	1333	1427	1198	1111	1242	1568	1264	924	1952	972	886	895	1989	1609	1285	985	1078	781	1979	1740	1309	807	599	657	795	1061	1861	900	1415	1082	515	655	753	228	1257	1286	351	328	1093	2152	2260	1934	1773	1686	1363	1466	1271	1544	1451	1215	1655	1452	1346	1596	1651	3652	3231	3181	3102	3376	3608	3799	3828	4123	4103	3925	3867	3823	3918	3911	3834	3828	3533	3631	3775	4030	4064	4233	4387	4744	4436	4344	3761	4010	4156	4217	4554	4381	4675	4692	5001	4874	4870	4699	4594	4756	4492	4683	5025	5139	5212	5283	4968	5069	4794	5002	5371	5255	5328	5306	5433	5544	5958	5959	5764	5754	5662	5593	5618	5705	5813	5964	5949	6006	6014	6119	6210	6279	6205	6420	6550	6452	6247	6229	5896	6145	6228	6358	6391	6552	6682	6866	7245	7201	7013	6778	6971	7007	7344	1663	1831	1161	1529
2088	2013	2281	1634	2196	1609	1837	2011	2264	2483	1662	1912	2132	2281	2498	1931	2212	2556	1713	1990	2105	2503	2436	1889	2112	2325	1879	2051	2517	1788	2059	1933	2148	2051	2211	2368	2133	2356	2413	2496	2480	2665	2332	2647	2799	3038	2524	2908	2686	3086	3376	2122	2380	2848	1371	1679	1507	1722	1580	1788	1956	2024	3	0	1106	596	1402	2125	1940	1502	1316	1334	1430	1201	1113	1242	1571	1263	925	1954	974	887	896	1992	1612	1288	987	1078	781	1982	1743	1312	809	601	657	795	1059	1864	902	1417	1085	518	654	756	230	1260	1288	354	331	1091	2155	2263	1936	1775	1688	1364	1465	1270	1542	1450	1213	1653	1450	1344	1593	1648	3649	3229	3179	3100	3374	3606	3796	3825	4120	4100	3923	3864	3821	3916	3908	3832	3826	3531	3630	3773	4028	4062	4231	4385	4742	4434	4342	3759	4008	4154	4216	4552	4379	4673	4689	4998	4872	4868	4697	4592	4754	4491	4681	5023	5137	5210	5281	4966	5067	4793	5000	5369	5254	5326	5304	5431	5542	5956	5957	5762	5752	5660	5591	5616	5703	5812	5962	5947	6004	6012	6117	6207	6277	6203	6418	6548	6450	6245	6227	5894	6144	6227	6357	6389	6550	6680	6864	7243	7199	7011	6776	6969	7005	7342	1661	1829	1163	1528
1202	1009	1300	558	1169	504	744	929	1198	1431	557	814	1049	1207	1435	826	1106	1458	697	911	1013	1397	1338	906	1065	1247	972	1077	1448	1076	1186	1172	1333	1443	1465	1561	1603	1638	1772	1960	1892	1963	2054	2186	2274	2432	2292	2424	2330	2547	2733	1723	1941	2217	1167	1303	1581	1550	1736	1776	1677	1990	1108	1106	0	510	2046	3068	2914	2335	1726	1631	2358	2002	1744	1332	2556	1218	1485	3000	1808	1347	1315	3046	2649	2291	1910	1017	1216	3060	2822	2379	1804	1414	1122	945	777	2957	2007	2510	2169	1509	741	1832	1240	2359	2388	1458	1434	662	3152	3273	2813	2518	2294	1869	1098	870	886	687	536	759	505	306	853	543	3056	2751	2790	2835	3127	3061	3211	3156	3524	3512	3363	3323	3329	3437	3434	3422	3462	3225	3446	3538	3657	3644	3717	3818	4168	3969	3950	3556	3808	3892	3993	4328	4078	4231	4208	4506	4416	4461	4334	4293	4475	4331	4500	4687	4756	4755	4895	4680	4849	4621	4847	5112	4987	5010	4947	5068	5126	5489	5542	5427	5421	5398	5412	5437	5530	5531	5701	5646	5683	5692	5733	5784	5839	5729	5961	6126	6057	5888	5899	5690	5916	5971	6069	6098	6228	6323	6431	6827	6793	6623	6464	6630	6644	6956	709	772	2264	1197
1583	1459	1739	1049	1634	1014	1247	1426	1686	1912	1066	1320	1547	1700	1922	1336	1616	1965	1140	1401	1513	1907	1842	1331	1534	1737	1348	1498	1933	1331	1545	1461	1660	1651	1754	1888	1772	1915	2009	2143	2102	2238	2104	2335	2459	2662	2326	2590	2428	2743	2986	1825	2072	2457	1127	1371	1434	1524	1560	1682	1714	1916	599	596	510	0	1700	2623	2456	1924	1460	1408	1913	1595	1390	1180	2092	1121	1141	2516	1384	1029	1010	2558	2166	1818	1459	900	890	2563	2324	1884	1328	976	768	696	745	2453	1498	2006	1668	1028	447	1332	744	1853	1881	949	926	704	2687	2803	2392	2146	1971	1571	1167	932	1112	967	736	1132	902	764	1113	1053	3287	2919	2913	2896	3185	3267	3439	3427	3761	3744	3580	3530	3511	3613	3608	3563	3581	3312	3477	3595	3781	3791	3913	4041	4397	4143	4088	3597	3851	3965	4048	4387	4172	4395	4391	4697	4588	4609	4460	4387	4561	4359	4539	4802	4893	4928	5035	4771	4908	4657	4875	5192	5070	5117	5074	5198	5282	5672	5699	5545	5537	5481	5456	5481	5571	5624	5785	5749	5795	5805	5876	5947	6009	5916	6140	6289	6205	6019	6016	5747	5985	6054	6167	6198	6343	6455	6600	6989	6951	6771	6575	6755	6779	7104	1108	1245	1757	1254
2356	2487	2649	2348	2671	2437	2555	2657	2816	2961	2505	2639	2759	2854	3004	2701	2973	3190	2742	2912	2982	3226	3263	2952	3090	3231	3008	3123	3437	3030	3217	3156	3346	3349	3451	3576	3461	3614	3708	3832	3798	3937	3722	4008	4144	4358	3922	4267	4069	4431	4685	3486	3741	4156	2746	3033	2909	3114	2977	3191	3340	3426	1401	1402	2046	1700	0	1212	1152	457	440	605	678	332	310	915	937	1077	564	1447	491	699	733	1516	1170	870	624	1149	831	1652	1487	1164	828	802	938	1106	1385	1684	1352	1398	1187	956	1310	1091	1179	1397	1407	1296	1292	1516	1405	1540	883	486	285	267	1448	1469	1784	1864	1731	2098	2052	2099	2810	2470	4982	4593	4562	4498	4775	4954	5133	5127	5455	5438	5269	5216	5186	5285	5279	5215	5217	4927	5032	5175	5419	5445	5593	5732	6089	5810	5731	5162	5411	5555	5618	5954	5779	6055	6063	6370	6252	6257	6091	5992	6156	5891	6083	6421	6530	6591	6674	6367	6470	6194	6399	6772	6656	6726	6701	6827	6932	7337	7347	7161	7151	7063	6991	7016	7103	7214	7365	7349	7404	7413	7513	7597	7664	7583	7802	7938	7844	7644	7627	7295	7545	7629	7759	7791	7951	8079	8254	8635	8593	8407	8178	8369	8404	8738	2750	2802	1362	1419
3555	3662	3843	3462	3850	3519	3676	3800	3983	4144	3585	3760	3909	4018	4183	3811	4092	4347	3753	3974	4064	4362	4368	3951	4133	4306	3970	4120	4511	3911	4163	4053	4264	4173	4335	4487	4245	4481	4534	4600	4594	4789	4365	4730	4895	5147	4524	4990	4730	5178	5488	4207	4465	4964	3461	3781	3476	3766	3488	3755	4016	3969	2122	2125	3068	2623	1212	0	217	779	1652	1818	712	1094	1421	2118	565	2277	1654	555	1263	1806	1849	610	647	847	1165	2315	1907	814	839	965	1315	1656	1967	2198	2527	976	1480	1069	1196	1614	2340	1424	1911	1216	1200	1837	1849	2649	269	379	344	802	1157	1478	2651	2644	2971	3026	2862	3265	3183	3189	3709	3556	5747	5299	5216	5080	5330	5690	5890	5939	6213	6191	6007	5943	5882	5970	5961	5857	5829	5513	5531	5701	6028	6085	6294	6465	6820	6472	6344	5667	5902	6084	6116	6439	6327	6695	6730	7039	6897	6866	6673	6531	6675	6331	6532	6975	7114	7228	7258	6884	6933	6630	6814	7255	7150	7255	7263	7389	7533	7970	7939	7695	7682	7542	7407	7431	7510	7704	7836	7851	7922	7930	8078	8192	8270	8218	8421	8526	8411	8185	8146	7722	7985	8089	8242	8277	8459	8612	8846	9208	9158	8961	8673	8882	8935	9285	3730	3840	1269	2628
3460	3549	3741	3327	3738	3375	3541	3672	3865	4034	3440	3625	3784	3899	4071	3673	3956	4224	3592	3823	3917	4230	4226	3787	3976	4157	3799	3954	4360	3728	3989	3872	4085	3983	4151	4307	4051	4295	4344	4404	4400	4600	4159	4529	4696	4951	4315	4788	4525	4978	5292	4008	4265	4770	3264	3585	3268	3563	3277	3546	3814	3759	1937	1940	2914	2456	1152	217	0	698	1585	1751	564	980	1322	2033	370	2188	1539	396	1124	1689	1734	462	430	653	1004	2207	1780	659	643	749	1135	1500	1829	2069	2407	798	1267	853	983	1436	2195	1224	1732	999	983	1641	1655	2526	257	390	384	809	1149	1418	2562	2538	2869	2911	2736	3150	3055	3049	3530	3413	5548	5096	5009	4870	5118	5489	5690	5743	6013	5990	5806	5741	5677	5765	5755	5649	5619	5302	5317	5488	5818	5877	6089	6262	6617	6264	6134	5453	5687	5870	5901	6224	6114	6486	6523	6831	6688	6655	6461	6317	6461	6115	6316	6762	6902	7019	7046	6670	6717	6414	6597	7040	6935	7041	7050	7176	7321	7760	7727	7481	7468	7327	7190	7214	7294	7489	7620	7636	7707	7715	7865	7979	8058	8008	8210	8313	8197	7971	7931	7505	7768	7873	8027	8062	8244	8398	8634	8995	8945	8747	8457	8667	8721	9071	3564	3684	1052	2547
2777	2884	3064	2699	3071	2766	2911	3028	3207	3365	2833	2995	3136	3242	3405	3050	3329	3573	3028	3230	3313	3594	3609	3232	3397	3558	3267	3403	3764	3245	3468	3380	3583	3536	3670	3811	3630	3825	3899	3995	3974	4142	3824	4149	4300	4534	4007	4410	4182	4587	4869	3624	3882	4340	2873	3180	2967	3215	3010	3251	3454	3480	1499	1502	2335	1924	457	779	698	0	888	1053	265	333	642	1341	498	1499	882	995	542	1033	1075	1065	743	522	526	1536	1142	1211	1066	819	741	950	1216	1433	1753	1263	1155	1044	921	990	1596	959	1273	1088	1090	1291	1295	1878	953	1087	481	328	527	721	1874	1866	2192	2250	2092	2488	2414	2432	3033	2802	5149	4730	4675	4578	4844	5107	5297	5317	5621	5601	5425	5366	5321	5416	5408	5326	5314	5011	5078	5234	5515	5556	5732	5886	6243	5932	5831	5212	5456	5617	5667	5999	5850	6168	6188	6497	6367	6356	6178	6060	6216	5917	6113	6497	6620	6704	6764	6427	6507	6219	6416	6819	6707	6792	6781	6908	7030	7450	7442	7230	7220	7109	7010	7035	7119	7265	7408	7405	7467	7476	7596	7694	7766	7698	7910	8033	7929	7718	7691	7320	7576	7669	7808	7842	8012	8150	8351	8725	8679	8488	8233	8433	8475	8817	3018	3105	1080	1854
